# Wind field over Gaussian hill
# x y u v (m/s, UTM Zone 11N)
330918.37 3775000.00 4.805022 0.063723
330938.78 3775000.00 5.146174 -0.038920
330959.18 3775000.00 4.781853 -0.059190
330979.59 3775000.00 5.248119 0.014557
331000.00 3775000.00 5.235577 0.180390
330000.00 3775020.41 4.755799 0.110361
330020.41 3775020.41 5.090946 0.018485
330040.82 3775020.41 4.883552 0.070481
330061.22 3775020.41 4.805985 -0.032617
330081.63 3775020.41 4.977170 0.226908
330102.04 3775020.41 5.188373 -0.118305
330122.45 3775020.41 5.000928 -0.160674
330142.86 3775020.41 5.207199 0.185259
330163.27 3775020.41 4.900435 0.069475
330183.67 3775020.41 5.056116 -0.173580
330204.08 3775020.41 5.133408 0.019690
330224.49 3775020.41 5.142103 0.015177
330244.90 3775020.41 4.753835 -0.087922
330265.31 3775020.41 4.764170 0.214549
330285.71 3775020.41 5.194793 0.165833
330306.12 3775020.41 4.910294 -0.221037
330326.53 3775020.41 5.196727 0.223475
330346.94 3775020.41 4.801781 -0.007005
330367.35 3775020.41 4.794799 0.130301
330387.76 3775020.41 5.144308 -0.185804
330408.16 3775020.41 5.000136 0.024902
330428.57 3775020.41 4.895984 0.186217
330448.98 3775020.41 4.975793 -0.144101
330469.39 3775020.41 5.034408 0.114966
330489.80 3775020.41 4.865611 -0.094142
330510.20 3775020.41 5.262611 0.074939
330530.61 3775020.41 4.983810 0.008788
330551.02 3775020.41 4.824726 -0.137651
330571.43 3775020.41 4.932498 0.044154
330591.84 3775020.41 4.877552 -0.139891
330612.24 3775020.41 4.796887 0.065551
330632.65 3775020.41 4.874664 0.202710
330653.06 3775020.41 5.188772 -0.214571
330673.47 3775020.41 4.876724 0.084489
330693.88 3775020.41 4.863655 -0.183844
330714.29 3775020.41 5.223189 0.035522
330734.69 3775020.41 4.990767 0.142310
330755.10 3775020.41 5.157297 -0.154795
330775.51 3775020.41 4.801255 -0.034474
330795.92 3775020.41 4.963942 -0.016488
330816.33 3775020.41 5.116169 0.086682
330836.73 3775020.41 5.243295 -0.200791
330857.14 3775020.41 4.952196 -0.080349
330877.55 3775020.41 5.181471 -0.125672
330897.96 3775020.41 4.845551 -0.025693
330918.37 3775020.41 4.961249 -0.110727
330938.78 3775020.41 4.875112 0.211633
330959.18 3775020.41 4.971704 0.180675
330979.59 3775020.41 5.025254 -0.224706
331000.00 3775020.41 5.249699 0.168014
330000.00 3775040.82 5.234587 0.213183
330020.41 3775040.82 5.174487 -0.166844
330040.82 3775040.82 4.993033 -0.143126
330061.22 3775040.82 4.950840 -0.220682
330081.63 3775040.82 4.939958 0.242654
330102.04 3775040.82 4.883285 0.142035
330122.45 3775040.82 4.978475 -0.038496
330142.86 3775040.82 5.230014 0.247711
330163.27 3775040.82 5.029741 0.109204
330183.67 3775040.82 4.829895 -0.101646
330204.08 3775040.82 5.237650 0.039590
330224.49 3775040.82 5.025368 0.123988
330244.90 3775040.82 4.784015 0.042089
330265.31 3775040.82 5.008209 0.176360
330285.71 3775040.82 4.837032 0.230389
330306.12 3775040.82 4.800062 -0.157088
330326.53 3775040.82 5.059338 0.087606
330346.94 3775040.82 4.881309 -0.190057
330367.35 3775040.82 5.210747 -0.126892
330387.76 3775040.82 5.064695 0.059691
330408.16 3775040.82 4.978739 0.041836
330428.57 3775040.82 5.031988 0.217353
330448.98 3775040.82 4.873902 0.108096
330469.39 3775040.82 4.891937 -0.052107
330489.80 3775040.82 5.108861 -0.100001
330510.20 3775040.82 4.931104 0.125932
330530.61 3775040.82 4.808865 -0.020857
330551.02 3775040.82 5.271000 0.248048
330571.43 3775040.82 4.807227 -0.143423
330591.84 3775040.82 4.901727 0.216630
330612.24 3775040.82 5.207868 0.189635
330632.65 3775040.82 4.950366 -0.171127
330653.06 3775040.82 5.180579 0.101770
330673.47 3775040.82 5.067659 0.243617
330693.88 3775040.82 5.086994 -0.246088
330714.29 3775040.82 5.166867 -0.100311
330734.69 3775040.82 5.088478 0.219465
330755.10 3775040.82 4.822578 -0.192286
330775.51 3775040.82 4.807788 0.026612
330795.92 3775040.82 4.889470 0.052415
330816.33 3775040.82 5.111303 -0.148201
330836.73 3775040.82 5.068976 -0.118008
330857.14 3775040.82 4.995621 0.202668
330877.55 3775040.82 5.174023 -0.203851
330897.96 3775040.82 4.962471 -0.111660
330918.37 3775040.82 4.752245 0.135560
330938.78 3775040.82 5.068877 -0.119022
330959.18 3775040.82 5.120828 0.025840
330979.59 3775040.82 4.963983 -0.245165
331000.00 3775040.82 4.787711 0.191553
330000.00 3775061.22 5.202098 0.022795
330020.41 3775061.22 5.167506 0.041255
330040.82 3775061.22 4.824367 -0.186277
330061.22 3775061.22 4.904610 0.199491
330081.63 3775061.22 5.148770 0.180351
330102.04 3775061.22 5.200489 -0.144962
330122.45 3775061.22 4.876224 -0.198603
330142.86 3775061.22 5.142095 0.192067
330163.27 3775061.22 4.955978 0.060331
330183.67 3775061.22 4.831028 0.214941
330204.08 3775061.22 5.187255 0.238103
330224.49 3775061.22 5.161803 0.190708
330244.90 3775061.22 4.770556 0.118282
330265.31 3775061.22 4.926286 0.215408
330285.71 3775061.22 5.163613 0.182032
330306.12 3775061.22 5.170410 -0.116597
330326.53 3775061.22 5.161449 -0.195952
330346.94 3775061.22 5.206680 0.179297
330367.35 3775061.22 4.884663 0.158293
330387.76 3775061.22 5.006352 -0.097405
330408.16 3775061.22 5.176413 -0.136202
330428.57 3775061.22 4.792782 -0.153435
330448.98 3775061.22 4.946848 0.182176
330469.39 3775061.22 5.267395 -0.110438
330489.80 3775061.22 5.105326 -0.050161
330510.20 3775061.22 5.275160 0.018108
330530.61 3775061.22 5.253569 -0.192329
330551.02 3775061.22 5.267917 -0.160716
330571.43 3775061.22 5.262217 -0.117267
330591.84 3775061.22 4.832942 -0.032718
330612.24 3775061.22 5.140473 -0.093161
330632.65 3775061.22 5.076550 0.005712
330653.06 3775061.22 4.963194 0.038294
330673.47 3775061.22 4.895123 0.104393
330693.88 3775061.22 4.765881 0.212788
330714.29 3775061.22 5.031721 0.109715
330734.69 3775061.22 5.131168 0.085314
330755.10 3775061.22 4.940273 -0.215013
330775.51 3775061.22 5.088536 -0.084900
330795.92 3775061.22 4.911910 0.174008
330816.33 3775061.22 5.113629 -0.099839
330836.73 3775061.22 4.907432 -0.045804
330857.14 3775061.22 4.953237 -0.102172
330877.55 3775061.22 4.815103 -0.039777
330897.96 3775061.22 5.221209 0.088659
330918.37 3775061.22 5.202112 0.057757
330938.78 3775061.22 4.900956 0.023969
330959.18 3775061.22 4.750523 -0.106543
330979.59 3775061.22 4.965153 0.039992
331000.00 3775061.22 5.077487 -0.017506
330000.00 3775081.63 4.971278 -0.143149
330020.41 3775081.63 4.986901 0.200590
330040.82 3775081.63 5.148484 -0.165154
330061.22 3775081.63 4.793107 0.007726
330081.63 3775081.63 5.067516 -0.082406
330102.04 3775081.63 5.160726 0.125569
330122.45 3775081.63 5.088551 -0.137680
330142.86 3775081.63 4.852569 -0.237787
330163.27 3775081.63 4.876536 -0.012432
330183.67 3775081.63 5.180403 -0.213586
330204.08 3775081.63 4.964525 0.064883
330224.49 3775081.63 4.856683 0.098177
330244.90 3775081.63 5.009229 -0.128008
330265.31 3775081.63 5.093065 -0.247228
330285.71 3775081.63 5.143914 0.135023
330306.12 3775081.63 4.825473 -0.037427
330326.53 3775081.63 4.864143 0.228983
330346.94 3775081.63 5.039361 -0.224891
330367.35 3775081.63 4.909184 0.174168
330387.76 3775081.63 5.016879 0.150708
330408.16 3775081.63 5.126184 0.243946
330428.57 3775081.63 5.093380 0.225020
330448.98 3775081.63 5.243974 0.056326
330469.39 3775081.63 5.159718 0.002389
330489.80 3775081.63 5.216301 0.023936
330510.20 3775081.63 5.249621 0.121828
330530.61 3775081.63 5.037418 -0.120404
330551.02 3775081.63 4.921881 0.068831
330571.43 3775081.63 5.178561 0.010650
330591.84 3775081.63 5.105770 -0.112701
330612.24 3775081.63 4.827389 -0.107136
330632.65 3775081.63 4.920443 -0.090145
330653.06 3775081.63 5.050458 -0.180813
330673.47 3775081.63 4.891831 0.096975
330693.88 3775081.63 5.125389 -0.217886
330714.29 3775081.63 4.972231 0.021306
330734.69 3775081.63 4.972923 -0.146583
330755.10 3775081.63 4.972113 0.202419
330775.51 3775081.63 5.051505 0.097761
330795.92 3775081.63 5.185671 0.132797
330816.33 3775081.63 4.945724 -0.247052
330836.73 3775081.63 4.929995 0.126738
330857.14 3775081.63 5.179728 0.226715
330877.55 3775081.63 4.961664 0.123758
330897.96 3775081.63 5.024581 0.051626
330918.37 3775081.63 4.861315 -0.140289
330938.78 3775081.63 4.968627 -0.235488
330959.18 3775081.63 4.918537 0.089571
330979.59 3775081.63 4.952467 -0.167478
331000.00 3775081.63 4.983893 -0.186186
330000.00 3775102.04 5.061415 -0.236517
330020.41 3775102.04 4.947456 0.032196
330040.82 3775102.04 4.764234 0.071375
330061.22 3775102.04 4.818876 -0.019151
330081.63 3775102.04 4.776657 -0.060448
330102.04 3775102.04 4.858023 -0.086577
330122.45 3775102.04 5.133732 -0.060437
330142.86 3775102.04 5.130355 0.165962
330163.27 3775102.04 4.882095 -0.209047
330183.67 3775102.04 4.767705 0.019710
330204.08 3775102.04 5.260531 -0.075020
330224.49 3775102.04 5.088779 0.140617
330244.90 3775102.04 5.093313 0.127117
330265.31 3775102.04 5.246578 -0.150320
330285.71 3775102.04 4.786880 -0.173809
330306.12 3775102.04 4.845227 0.084729
330326.53 3775102.04 5.069924 -0.141018
330346.94 3775102.04 5.143727 0.133449
330367.35 3775102.04 4.883975 0.053624
330387.76 3775102.04 5.179927 -0.192734
330408.16 3775102.04 5.221041 0.232360
330428.57 3775102.04 4.870158 -0.237161
330448.98 3775102.04 4.975862 0.088674
330469.39 3775102.04 5.301606 -0.051673
330489.80 3775102.04 5.181382 -0.212002
330510.20 3775102.04 5.169182 0.063621
330530.61 3775102.04 4.873470 0.136240
330551.02 3775102.04 5.245030 0.050206
330571.43 3775102.04 4.876636 0.241922
330591.84 3775102.04 5.202708 -0.076398
330612.24 3775102.04 5.020153 -0.064715
330632.65 3775102.04 5.053061 -0.079384
330653.06 3775102.04 5.218782 0.161165
330673.47 3775102.04 4.840708 0.230394
330693.88 3775102.04 5.099909 0.164354
330714.29 3775102.04 5.130344 -0.032256
330734.69 3775102.04 5.138670 0.232737
330755.10 3775102.04 4.902477 0.154100
330775.51 3775102.04 5.032793 -0.008251
330795.92 3775102.04 4.978365 0.115513
330816.33 3775102.04 4.892211 0.175857
330836.73 3775102.04 5.171324 -0.206669
330857.14 3775102.04 5.195166 -0.128068
330877.55 3775102.04 4.985472 0.055166
330897.96 3775102.04 4.941688 -0.235650
330918.37 3775102.04 5.176991 -0.159080
330938.78 3775102.04 4.857087 0.148916
330959.18 3775102.04 4.920853 0.190160
330979.59 3775102.04 5.101038 -0.111866
331000.00 3775102.04 4.755362 0.224031
330000.00 3775122.45 4.793213 0.110037
330020.41 3775122.45 4.994923 0.129082
330040.82 3775122.45 5.096276 0.072951
330061.22 3775122.45 4.996870 0.146466
330081.63 3775122.45 4.798680 -0.139202
330102.04 3775122.45 5.099011 -0.096897
330122.45 3775122.45 5.045209 -0.013370
330142.86 3775122.45 5.021645 -0.037248
330163.27 3775122.45 5.131438 -0.084604
330183.67 3775122.45 5.112818 -0.114542
330204.08 3775122.45 4.890738 -0.189672
330224.49 3775122.45 4.865776 -0.190223
330244.90 3775122.45 5.042717 0.131095
330265.31 3775122.45 4.873524 -0.141808
330285.71 3775122.45 5.030038 0.112293
330306.12 3775122.45 5.283957 0.012318
330326.53 3775122.45 4.945429 -0.199737
330346.94 3775122.45 4.909596 -0.136258
330367.35 3775122.45 4.910910 -0.242926
330387.76 3775122.45 5.096619 -0.112844
330408.16 3775122.45 5.324414 0.026679
330428.57 3775122.45 5.192682 -0.186860
330448.98 3775122.45 5.283570 -0.004561
330469.39 3775122.45 5.289445 0.037032
330489.80 3775122.45 5.089710 -0.029766
330510.20 3775122.45 4.947193 -0.224312
330530.61 3775122.45 5.323617 -0.011135
330551.02 3775122.45 5.260397 -0.049646
330571.43 3775122.45 4.881014 0.064723
330591.84 3775122.45 4.864071 -0.175401
330612.24 3775122.45 5.110972 -0.098082
330632.65 3775122.45 5.318148 -0.190774
330653.06 3775122.45 5.194759 0.053159
330673.47 3775122.45 5.199300 -0.137156
330693.88 3775122.45 5.056940 -0.024743
330714.29 3775122.45 5.009299 0.180083
330734.69 3775122.45 5.275965 -0.097310
330755.10 3775122.45 5.085298 0.054815
330775.51 3775122.45 5.139529 0.223795
330795.92 3775122.45 4.868930 -0.144487
330816.33 3775122.45 5.091605 -0.171471
330836.73 3775122.45 4.845377 -0.212468
330857.14 3775122.45 4.757522 -0.024748
330877.55 3775122.45 5.051337 -0.104370
330897.96 3775122.45 4.868856 0.103478
330918.37 3775122.45 5.103647 -0.022984
330938.78 3775122.45 5.095152 0.211956
330959.18 3775122.45 5.144885 0.062529
330979.59 3775122.45 5.081226 0.216834
331000.00 3775122.45 4.962976 0.022281
330000.00 3775142.86 5.074385 0.204206
330020.41 3775142.86 5.164201 -0.214295
330040.82 3775142.86 4.834317 -0.096194
330061.22 3775142.86 5.126515 0.034604
330081.63 3775142.86 4.897309 -0.187823
330102.04 3775142.86 5.098689 0.099867
330122.45 3775142.86 5.227522 0.000236
330142.86 3775142.86 5.005526 -0.209779
330163.27 3775142.86 4.781750 -0.033986
330183.67 3775142.86 4.927055 -0.124816
330204.08 3775142.86 4.816645 0.230956
330224.49 3775142.86 5.195167 0.037600
330244.90 3775142.86 5.259978 0.249786
330265.31 3775142.86 5.129328 -0.115244
330285.71 3775142.86 4.823056 0.128134
330306.12 3775142.86 5.048956 0.075755
330326.53 3775142.86 5.283291 -0.159255
330346.94 3775142.86 5.129931 0.067392
330367.35 3775142.86 5.095202 -0.204379
330387.76 3775142.86 5.034989 -0.083346
330408.16 3775142.86 5.206840 0.178867
330428.57 3775142.86 5.046033 0.096837
330448.98 3775142.86 5.032728 0.222597
330469.39 3775142.86 5.300631 0.025048
330489.80 3775142.86 5.123948 -0.092741
330510.20 3775142.86 5.058172 0.235092
330530.61 3775142.86 5.095935 0.007298
330551.02 3775142.86 5.382679 0.078830
330571.43 3775142.86 5.152428 -0.043376
330591.84 3775142.86 4.965564 -0.069110
330612.24 3775142.86 5.239230 0.062704
330632.65 3775142.86 5.229334 -0.148221
330653.06 3775142.86 5.111876 0.213836
330673.47 3775142.86 5.044313 0.099125
330693.88 3775142.86 4.874419 0.236573
330714.29 3775142.86 5.107376 -0.130351
330734.69 3775142.86 4.872377 0.025420
330755.10 3775142.86 5.060711 -0.203395
330775.51 3775142.86 5.273317 0.206465
330795.92 3775142.86 5.001705 -0.191267
330816.33 3775142.86 5.181966 -0.000812
330836.73 3775142.86 5.120122 0.004436
330857.14 3775142.86 4.895341 0.167362
330877.55 3775142.86 5.246306 -0.128135
330897.96 3775142.86 5.029983 -0.058207
330918.37 3775142.86 5.213938 0.004120
330938.78 3775142.86 5.191700 0.182013
330959.18 3775142.86 4.889479 0.145003
330979.59 3775142.86 4.958357 0.217124
331000.00 3775142.86 5.004437 0.160275
330000.00 3775163.27 4.892197 -0.100722
330020.41 3775163.27 5.044682 0.249451
330040.82 3775163.27 4.996677 -0.175702
330061.22 3775163.27 5.022080 -0.077438
330081.63 3775163.27 5.030074 0.021715
330102.04 3775163.27 4.983631 -0.089111
330122.45 3775163.27 4.852797 0.098749
330142.86 3775163.27 5.047719 -0.133219
330163.27 3775163.27 5.153964 -0.228176
330183.67 3775163.27 5.144125 0.102614
330204.08 3775163.27 5.184445 -0.056961
330224.49 3775163.27 5.119087 0.160374
330244.90 3775163.27 5.287785 -0.002336
330265.31 3775163.27 4.827669 0.001146
330285.71 3775163.27 5.117610 0.184850
330306.12 3775163.27 5.274361 -0.029847
330326.53 3775163.27 5.116061 -0.021536
330346.94 3775163.27 5.230761 -0.045011
330367.35 3775163.27 5.213468 -0.172819
330387.76 3775163.27 5.136807 0.234602
330408.16 3775163.27 5.086088 0.096352
330428.57 3775163.27 5.254546 0.175883
330448.98 3775163.27 5.366055 0.179671
330469.39 3775163.27 5.137051 -0.091669
330489.80 3775163.27 5.310086 0.129701
330510.20 3775163.27 5.386919 -0.232050
330530.61 3775163.27 4.981257 0.065581
330551.02 3775163.27 5.400349 0.248713
330571.43 3775163.27 5.303010 -0.033014
330591.84 3775163.27 4.966029 0.066874
330612.24 3775163.27 5.338351 -0.028161
330632.65 3775163.27 5.233078 0.201712
330653.06 3775163.27 4.892535 0.148072
330673.47 3775163.27 4.999769 -0.062579
330693.88 3775163.27 4.910051 0.015583
330714.29 3775163.27 5.105483 0.146260
330734.69 3775163.27 4.894151 -0.210516
330755.10 3775163.27 5.232795 0.059855
330775.51 3775163.27 4.907658 0.206415
330795.92 3775163.27 4.850300 -0.019425
330816.33 3775163.27 4.898761 -0.122337
330836.73 3775163.27 4.770890 0.152317
330857.14 3775163.27 5.212425 0.088805
330877.55 3775163.27 4.837458 -0.029135
330897.96 3775163.27 4.928742 0.043786
330918.37 3775163.27 5.073585 -0.037846
330938.78 3775163.27 4.877839 0.172652
330959.18 3775163.27 4.851465 -0.057653
330979.59 3775163.27 4.992817 -0.131397
331000.00 3775163.27 5.036739 0.037406
330000.00 3775183.67 5.247392 -0.102385
330020.41 3775183.67 5.240603 0.079115
330040.82 3775183.67 4.889737 0.032965
330061.22 3775183.67 5.096651 0.122334
330081.63 3775183.67 4.780056 0.053203
330102.04 3775183.67 5.006377 0.202078
330122.45 3775183.67 4.904488 0.149430
330142.86 3775183.67 5.069427 -0.073840
330163.27 3775183.67 5.090082 0.060446
330183.67 3775183.67 5.118160 0.110464
330204.08 3775183.67 5.118238 0.169169
330224.49 3775183.67 5.114205 0.201702
330244.90 3775183.67 5.136876 -0.095534
330265.31 3775183.67 5.049963 0.039787
330285.71 3775183.67 5.213697 -0.204933
330306.12 3775183.67 5.014902 0.123740
330326.53 3775183.67 4.976440 -0.183920
330346.94 3775183.67 5.180449 0.235745
330367.35 3775183.67 5.198409 0.206743
330387.76 3775183.67 5.369714 -0.121515
330408.16 3775183.67 5.386651 -0.009076
330428.57 3775183.67 5.394789 0.123280
330448.98 3775183.67 5.174696 -0.192415
330469.39 3775183.67 5.496415 -0.179621
330489.80 3775183.67 5.503169 0.180070
330510.20 3775183.67 5.382027 0.239971
330530.61 3775183.67 5.498603 0.152294
330551.02 3775183.67 5.188226 0.145341
330571.43 3775183.67 4.998505 0.018286
330591.84 3775183.67 5.201700 0.086414
330612.24 3775183.67 5.290648 0.042280
330632.65 3775183.67 5.344192 0.220146
330653.06 3775183.67 4.964918 -0.133089
330673.47 3775183.67 4.901132 0.192117
330693.88 3775183.67 5.148051 0.207628
330714.29 3775183.67 4.958201 -0.218391
330734.69 3775183.67 5.241479 0.204694
330755.10 3775183.67 4.964801 -0.045852
330775.51 3775183.67 4.869969 0.223131
330795.92 3775183.67 4.940830 -0.003688
330816.33 3775183.67 4.827874 0.193630
330836.73 3775183.67 4.839605 -0.023178
330857.14 3775183.67 5.101138 0.121570
330877.55 3775183.67 5.234377 -0.040437
330897.96 3775183.67 5.129148 -0.172739
330918.37 3775183.67 4.962976 -0.200489
330938.78 3775183.67 4.998425 -0.045942
330959.18 3775183.67 5.228257 -0.233642
330979.59 3775183.67 4.936896 -0.028308
331000.00 3775183.67 5.226323 0.177725
330000.00 3775204.08 4.801058 0.092840
330020.41 3775204.08 5.024386 0.238921
330040.82 3775204.08 4.932632 -0.050930
330061.22 3775204.08 4.849856 -0.188920
330081.63 3775204.08 5.181321 -0.022641
330102.04 3775204.08 5.091962 0.070852
330122.45 3775204.08 5.063609 -0.239321
330142.86 3775204.08 5.164379 -0.128216
330163.27 3775204.08 4.841703 0.032289
330183.67 3775204.08 4.822953 0.132579
330204.08 3775204.08 4.904595 -0.142024
330224.49 3775204.08 5.250956 -0.085720
330244.90 3775204.08 4.907872 0.200266
330265.31 3775204.08 4.856429 0.179203
330285.71 3775204.08 4.951070 -0.185004
330306.12 3775204.08 5.030230 -0.162751
330326.53 3775204.08 5.263512 -0.237110
330346.94 3775204.08 4.969620 0.144992
330367.35 3775204.08 5.110511 -0.088114
330387.76 3775204.08 5.107042 -0.223800
330408.16 3775204.08 5.416953 0.013043
330428.57 3775204.08 5.441682 -0.011877
330448.98 3775204.08 5.476065 0.006619
330469.39 3775204.08 5.154296 0.001919
330489.80 3775204.08 5.579012 -0.228317
330510.20 3775204.08 5.497917 0.183490
330530.61 3775204.08 5.360495 -0.020979
330551.02 3775204.08 5.569070 -0.219587
330571.43 3775204.08 5.308340 -0.049191
330591.84 3775204.08 5.389142 -0.004866
330612.24 3775204.08 5.474769 -0.213255
330632.65 3775204.08 5.031940 0.054149
330653.06 3775204.08 4.995031 -0.112492
330673.47 3775204.08 5.249522 0.024178
330693.88 3775204.08 5.067495 0.247314
330714.29 3775204.08 5.144005 -0.023142
330734.69 3775204.08 5.157725 -0.200411
330755.10 3775204.08 5.184984 0.176396
330775.51 3775204.08 5.141567 0.134481
330795.92 3775204.08 5.161436 -0.142488
330816.33 3775204.08 5.014425 -0.135753
330836.73 3775204.08 4.948207 -0.023251
330857.14 3775204.08 4.978976 -0.202457
330877.55 3775204.08 4.978418 0.082554
330897.96 3775204.08 4.947728 -0.173681
330918.37 3775204.08 5.218797 -0.216433
330938.78 3775204.08 5.170838 -0.203385
330959.18 3775204.08 4.801578 0.119398
330979.59 3775204.08 5.158038 0.028185
331000.00 3775204.08 5.044613 0.030793
330000.00 3775224.49 4.916612 -0.188884
330020.41 3775224.49 4.929589 0.082670
330040.82 3775224.49 5.129412 0.184046
330061.22 3775224.49 5.116947 0.234199
330081.63 3775224.49 5.059671 -0.074177
330102.04 3775224.49 5.052666 -0.143631
330122.45 3775224.49 5.097852 -0.137878
330142.86 3775224.49 4.831297 0.172687
330163.27 3775224.49 4.971024 0.131303
330183.67 3775224.49 5.087131 0.153611
330204.08 3775224.49 5.238686 0.237273
330224.49 3775224.49 5.244879 0.056787
330244.90 3775224.49 5.180322 -0.236873
330265.31 3775224.49 5.350619 0.164730
330285.71 3775224.49 5.050531 -0.159792
330306.12 3775224.49 5.302077 -0.095508
330326.53 3775224.49 5.157028 -0.246947
330346.94 3775224.49 5.459893 0.033161
330367.35 3775224.49 5.263394 -0.179063
330387.76 3775224.49 5.416355 -0.234671
330408.16 3775224.49 5.506743 -0.142434
330428.57 3775224.49 5.373091 -0.079552
330448.98 3775224.49 5.371795 0.110798
330469.39 3775224.49 5.591659 0.033797
330489.80 3775224.49 5.254188 -0.223696
330510.20 3775224.49 5.290414 0.058919
330530.61 3775224.49 5.540225 -0.113949
330551.02 3775224.49 5.517738 -0.007169
330571.43 3775224.49 5.384197 -0.113417
330591.84 3775224.49 5.511159 -0.193091
330612.24 3775224.49 5.314726 -0.108377
330632.65 3775224.49 5.402245 -0.006684
330653.06 3775224.49 5.358528 -0.227291
330673.47 3775224.49 5.184747 0.049662
330693.88 3775224.49 4.954571 -0.099290
330714.29 3775224.49 5.022425 -0.181383
330734.69 3775224.49 5.013837 -0.085939
330755.10 3775224.49 4.862837 0.123507
330775.51 3775224.49 4.923513 -0.059896
330795.92 3775224.49 5.167944 0.000131
330816.33 3775224.49 5.216758 0.153100
330836.73 3775224.49 4.823281 0.180882
330857.14 3775224.49 4.798339 -0.240629
330877.55 3775224.49 5.230065 0.181055
330897.96 3775224.49 5.051586 0.036700
330918.37 3775224.49 5.114215 -0.041153
330938.78 3775224.49 4.814004 -0.239572
330959.18 3775224.49 4.916654 0.150661
330979.59 3775224.49 5.061852 0.166013
331000.00 3775224.49 5.211674 -0.205935
330000.00 3775244.90 5.174518 -0.128342
330020.41 3775244.90 5.047984 0.011981
330040.82 3775244.90 4.953316 -0.094863
330061.22 3775244.90 4.927919 -0.083466
330081.63 3775244.90 4.846107 0.005242
330102.04 3775244.90 4.824449 0.004976
330122.45 3775244.90 5.227746 -0.075312
330142.86 3775244.90 5.148275 0.159474
330163.27 3775244.90 5.204894 -0.131866
330183.67 3775244.90 4.886928 -0.151364
330204.08 3775244.90 5.135294 0.130108
330224.49 3775244.90 5.186727 -0.161427
330244.90 3775244.90 5.275044 -0.002941
330265.31 3775244.90 5.300322 0.129939
330285.71 3775244.90 5.186642 0.212077
330306.12 3775244.90 5.287584 0.067649
330326.53 3775244.90 5.363886 0.182123
330346.94 3775244.90 5.413378 -0.174521
330367.35 3775244.90 5.182301 -0.028896
330387.76 3775244.90 5.346339 -0.112663
330408.16 3775244.90 5.266160 0.003668
330428.57 3775244.90 5.430788 -0.024043
330448.98 3775244.90 5.334042 0.165848
330469.39 3775244.90 5.364917 0.182125
330489.80 3775244.90 5.764970 0.057504
330510.20 3775244.90 5.590857 -0.018644
330530.61 3775244.90 5.603710 0.145909
330551.02 3775244.90 5.753535 -0.025133
330571.43 3775244.90 5.680492 0.075919
330591.84 3775244.90 5.398838 -0.012185
330612.24 3775244.90 5.270359 -0.219063
330632.65 3775244.90 5.199909 0.199563
330653.06 3775244.90 5.271488 0.107158
330673.47 3775244.90 5.303900 -0.163721
330693.88 3775244.90 5.129210 -0.031121
330714.29 3775244.90 5.181901 0.011374
330734.69 3775244.90 5.002472 -0.063574
330755.10 3775244.90 5.030066 -0.045615
330775.51 3775244.90 5.028156 0.048943
330795.92 3775244.90 5.228708 0.073653
330816.33 3775244.90 4.846662 -0.202747
330836.73 3775244.90 5.136565 -0.107927
330857.14 3775244.90 5.146452 0.078282
330877.55 3775244.90 5.227956 0.186640
330897.96 3775244.90 4.934117 0.041370
330918.37 3775244.90 4.832755 -0.075090
330938.78 3775244.90 5.242011 0.099240
330959.18 3775244.90 4.951411 0.047521
