x,y,elevation
343000.0,4200093.8,1493.52
343031.2,4200093.8,1489.85
343062.5,4200093.8,1485.99
343093.8,4200093.8,1482.02
343125.0,4200093.8,1477.98
343156.2,4200093.8,1473.90
343187.5,4200093.8,1469.76
343218.8,4200093.8,1465.55
343250.0,4200093.8,1461.23
343281.2,4200093.8,1456.77
343312.5,4200093.8,1452.14
343343.8,4200093.8,1447.31
343375.0,4200093.8,1442.27
343406.2,4200093.8,1437.04
343437.5,4200093.8,1431.64
343468.8,4200093.8,1426.12
343500.0,4200093.8,1420.57
343531.2,4200093.8,1415.08
343562.5,4200093.8,1409.77
343593.8,4200093.8,1404.76
343625.0,4200093.8,1400.18
343656.2,4200093.8,1396.14
343687.5,4200093.8,1392.77
343718.8,4200093.8,1390.16
343750.0,4200093.8,1388.37
343781.2,4200093.8,1387.45
343812.5,4200093.8,1387.41
343843.8,4200093.8,1388.21
343875.0,4200093.8,1389.79
343906.2,4200093.8,1392.06
343937.5,4200093.8,1394.90
343968.8,4200093.8,1398.16
344000.0,4200093.8,1401.68
340000.0,4200125.0,1202.24
340031.2,4200125.0,1207.46
340062.5,4200125.0,1212.66
340093.8,4200125.0,1217.67
340125.0,4200125.0,1222.39
340156.2,4200125.0,1226.72
340187.5,4200125.0,1230.62
340218.8,4200125.0,1234.10
340250.0,4200125.0,1237.18
340281.2,4200125.0,1239.97
340312.5,4200125.0,1242.59
340343.8,4200125.0,1245.21
340375.0,4200125.0,1248.03
340406.2,4200125.0,1251.26
340437.5,4200125.0,1255.10
340468.8,4200125.0,1259.77
340500.0,4200125.0,1265.44
340531.2,4200125.0,1272.27
340562.5,4200125.0,1280.35
340593.8,4200125.0,1289.75
340625.0,4200125.0,1300.46
340656.2,4200125.0,1312.40
340687.5,4200125.0,1325.47
340718.8,4200125.0,1339.46
340750.0,4200125.0,1354.16
340781.2,4200125.0,1369.27
340812.5,4200125.0,1384.49
340843.8,4200125.0,1399.50
340875.0,4200125.0,1413.95
340906.2,4200125.0,1427.53
340937.5,4200125.0,1439.94
340968.8,4200125.0,1450.90
341000.0,4200125.0,1460.18
341031.2,4200125.0,1467.63
341062.5,4200125.0,1473.13
341093.8,4200125.0,1476.63
341125.0,4200125.0,1478.13
341156.2,4200125.0,1477.71
341187.5,4200125.0,1475.48
341218.8,4200125.0,1471.61
341250.0,4200125.0,1466.29
341281.2,4200125.0,1459.73
341312.5,4200125.0,1452.18
341343.8,4200125.0,1443.85
341375.0,4200125.0,1434.96
341406.2,4200125.0,1425.71
341437.5,4200125.0,1416.28
341468.8,4200125.0,1406.80
341500.0,4200125.0,1397.38
341531.2,4200125.0,1388.10
341562.5,4200125.0,1379.00
341593.8,4200125.0,1370.11
341625.0,4200125.0,1361.42
341656.2,4200125.0,1352.93
341687.5,4200125.0,1344.62
341718.8,4200125.0,1336.49
341750.0,4200125.0,1328.55
341781.2,4200125.0,1320.83
341812.5,4200125.0,1313.38
341843.8,4200125.0,1306.29
341875.0,4200125.0,1299.66
341906.2,4200125.0,1293.64
341937.5,4200125.0,1288.39
341968.8,4200125.0,1284.08
342000.0,4200125.0,1280.90
342031.2,4200125.0,1279.03
342062.5,4200125.0,1278.64
342093.8,4200125.0,1279.87
342125.0,4200125.0,1282.83
342156.2,4200125.0,1287.60
342187.5,4200125.0,1294.20
342218.8,4200125.0,1302.59
342250.0,4200125.0,1312.67
342281.2,4200125.0,1324.31
342312.5,4200125.0,1337.30
342343.8,4200125.0,1351.39
342375.0,4200125.0,1366.29
342406.2,4200125.0,1381.69
342437.5,4200125.0,1397.25
342468.8,4200125.0,1412.64
342500.0,4200125.0,1427.53
342531.2,4200125.0,1441.62
342562.5,4200125.0,1454.63
342593.8,4200125.0,1466.34
342625.0,4200125.0,1476.57
342656.2,4200125.0,1485.21
342687.5,4200125.0,1492.20
342718.8,4200125.0,1497.53
342750.0,4200125.0,1501.25
342781.2,4200125.0,1503.47
342812.5,4200125.0,1504.33
342843.8,4200125.0,1503.99
342875.0,4200125.0,1502.65
342906.2,4200125.0,1500.51
342937.5,4200125.0,1497.76
342968.8,4200125.0,1494.57
343000.0,4200125.0,1491.12
343031.2,4200125.0,1487.52
343062.5,4200125.0,1483.88
343093.8,4200125.0,1480.25
343125.0,4200125.0,1476.65
343156.2,4200125.0,1473.09
343187.5,4200125.0,1469.52
343218.8,4200125.0,1465.90
343250.0,4200125.0,1462.15
343281.2,4200125.0,1458.20
343312.5,4200125.0,1453.99
343343.8,4200125.0,1449.48
343375.0,4200125.0,1444.63
343406.2,4200125.0,1439.43
343437.5,4200125.0,1433.93
343468.8,4200125.0,1428.18
343500.0,4200125.0,1422.27
343531.2,4200125.0,1416.32
343562.5,4200125.0,1410.47
343593.8,4200125.0,1404.88
343625.0,4200125.0,1399.71
343656.2,4200125.0,1395.12
343687.5,4200125.0,1391.25
343718.8,4200125.0,1388.23
343750.0,4200125.0,1386.15
343781.2,4200125.0,1385.08
343812.5,4200125.0,1385.02
343843.8,4200125.0,1385.95
343875.0,4200125.0,1387.80
343906.2,4200125.0,1390.45
343937.5,4200125.0,1393.77
343968.8,4200125.0,1397.58
344000.0,4200125.0,1401.68
340000.0,4200156.2,1202.24
340031.2,4200156.2,1207.86
340062.5,4200156.2,1213.43
340093.8,4200156.2,1218.78
340125.0,4200156.2,1223.76
340156.2,4200156.2,1228.27
340187.5,4200156.2,1232.27
340218.8,4200156.2,1235.73
340250.0,4200156.2,1238.70
340281.2,4200156.2,1241.29
340312.5,4200156.2,1243.64
340343.8,4200156.2,1245.92
340375.0,4200156.2,1248.36
340406.2,4200156.2,1251.18
340437.5,4200156.2,1254.63
340468.8,4200156.2,1258.92
340500.0,4200156.2,1264.28
340531.2,4200156.2,1270.85
340562.5,4200156.2,1278.77
340593.8,4200156.2,1288.10
340625.0,4200156.2,1298.84
340656.2,4200156.2,1310.91
340687.5,4200156.2,1324.19
340718.8,4200156.2,1338.48
340750.0,4200156.2,1353.52
340781.2,4200156.2,1369.03
340812.5,4200156.2,1384.65
340843.8,4200156.2,1400.05
340875.0,4200156.2,1414.87
340906.2,4200156.2,1428.76
340937.5,4200156.2,1441.39
340968.8,4200156.2,1452.50
341000.0,4200156.2,1461.84
341031.2,4200156.2,1469.24
341062.5,4200156.2,1474.59
341093.8,4200156.2,1477.85
341125.0,4200156.2,1479.05
341156.2,4200156.2,1478.27
341187.5,4200156.2,1475.64
341218.8,4200156.2,1471.37
341250.0,4200156.2,1465.66
341281.2,4200156.2,1458.75
341312.5,4200156.2,1450.90
341343.8,4200156.2,1442.35
341375.0,4200156.2,1433.34
341406.2,4200156.2,1424.06
341437.5,4200156.2,1414.70
341468.8,4200156.2,1405.38
341500.0,4200156.2,1396.21
341531.2,4200156.2,1387.25
341562.5,4200156.2,1378.52
341593.8,4200156.2,1370.03
341625.0,4200156.2,1361.74
341656.2,4200156.2,1353.64
341687.5,4200156.2,1345.67
341718.8,4200156.2,1337.82
341750.0,4200156.2,1330.08
341781.2,4200156.2,1322.46
341812.5,4200156.2,1315.03
341843.8,4200156.2,1307.84
341875.0,4200156.2,1301.04
341906.2,4200156.2,1294.75
341937.5,4200156.2,1289.17
341968.8,4200156.2,1284.48
342000.0,4200156.2,1280.90
342031.2,4200156.2,1278.63
342062.5,4200156.2,1277.86
342093.8,4200156.2,1278.76
342125.0,4200156.2,1281.46
342156.2,4200156.2,1286.05
342187.5,4200156.2,1292.56
342218.8,4200156.2,1300.95
342250.0,4200156.2,1311.15
342281.2,4200156.2,1322.99
342312.5,4200156.2,1336.25
342343.8,4200156.2,1350.68
342375.0,4200156.2,1365.97
342406.2,4200156.2,1381.77
342437.5,4200156.2,1397.73
342468.8,4200156.2,1413.49
342500.0,4200156.2,1428.70
342531.2,4200156.2,1443.03
342562.5,4200156.2,1456.21
342593.8,4200156.2,1467.99
342625.0,4200156.2,1478.19
342656.2,4200156.2,1486.71
342687.5,4200156.2,1493.48
342718.8,4200156.2,1498.51
342750.0,4200156.2,1501.88
342781.2,4200156.2,1503.71
342812.5,4200156.2,1504.17
342843.8,4200156.2,1503.43
342875.0,4200156.2,1501.74
342906.2,4200156.2,1499.29
342937.5,4200156.2,1496.30
342968.8,4200156.2,1492.97
343000.0,4200156.2,1489.47
343031.2,4200156.2,1485.92
343062.5,4200156.2,1482.42
343093.8,4200156.2,1479.02
343125.0,4200156.2,1475.73
343156.2,4200156.2,1472.53
343187.5,4200156.2,1469.36
343218.8,4200156.2,1466.14
343250.0,4200156.2,1462.78
343281.2,4200156.2,1459.18
343312.5,4200156.2,1455.27
343343.8,4200156.2,1450.97
343375.0,4200156.2,1446.25
343406.2,4200156.2,1441.08
343437.5,4200156.2,1435.51
343468.8,4200156.2,1429.59
343500.0,4200156.2,1423.44
343531.2,4200156.2,1417.17
343562.5,4200156.2,1410.95
343593.8,4200156.2,1404.96
343625.0,4200156.2,1399.39
343656.2,4200156.2,1394.41
343687.5,4200156.2,1390.20
343718.8,4200156.2,1386.90
343750.0,4200156.2,1384.63
343781.2,4200156.2,1383.45
343812.5,4200156.2,1383.38
343843.8,4200156.2,1384.39
343875.0,4200156.2,1386.42
343906.2,4200156.2,1389.34
343937.5,4200156.2,1392.99
343968.8,4200156.2,1397.18
344000.0,4200156.2,1401.68
340000.0,4200187.5,1202.24
340031.2,4200187.5,1208.06
340062.5,4200187.5,1213.81
340093.8,4200187.5,1219.32
340125.0,4200187.5,1224.43
340156.2,4200187.5,1229.03
340187.5,4200187.5,1233.07
340218.8,4200187.5,1236.52
340250.0,4200187.5,1239.45
340281.2,4200187.5,1241.94
340312.5,4200187.5,1244.15
340343.8,4200187.5,1246.26
340375.0,4200187.5,1248.51
340406.2,4200187.5,1251.14
340437.5,4200187.5,1254.39
340468.8,4200187.5,1258.51
340500.0,4200187.5,1263.71
340531.2,4200187.5,1270.16
340562.5,4200187.5,1278.00
340593.8,4200187.5,1287.30
340625.0,4200187.5,1298.05
340656.2,4200187.5,1310.18
340687.5,4200187.5,1323.57
340718.8,4200187.5,1338.00
340750.0,4200187.5,1353.22
340781.2,4200187.5,1368.91
340812.5,4200187.5,1384.73
340843.8,4200187.5,1400.32
340875.0,4200187.5,1415.32
340906.2,4200187.5,1429.35
340937.5,4200187.5,1442.10
340968.8,4200187.5,1453.28
341000.0,4200187.5,1462.64
341031.2,4200187.5,1470.02
341062.5,4200187.5,1475.30
341093.8,4200187.5,1478.45
341125.0,4200187.5,1479.50
341156.2,4200187.5,1478.54
341187.5,4200187.5,1475.72
341218.8,4200187.5,1471.25
341250.0,4200187.5,1465.35
341281.2,4200187.5,1458.27
341312.5,4200187.5,1450.28
341343.8,4200187.5,1441.63
341375.0,4200187.5,1432.55
341406.2,4200187.5,1423.26
341437.5,4200187.5,1413.93
341468.8,4200187.5,1404.69
341500.0,4200187.5,1395.64
341531.2,4200187.5,1386.84
341562.5,4200187.5,1378.29
341593.8,4200187.5,1369.99
341625.0,4200187.5,1361.90
341656.2,4200187.5,1353.98
341687.5,4200187.5,1346.18
341718.8,4200187.5,1338.47
341750.0,4200187.5,1330.82
341781.2,4200187.5,1323.26
341812.5,4200187.5,1315.83
341843.8,4200187.5,1308.60
341875.0,4200187.5,1301.70
341906.2,4200187.5,1295.29
341937.5,4200187.5,1289.55
341968.8,4200187.5,1284.68
342000.0,4200187.5,1280.90
342031.2,4200187.5,1278.43
342062.5,4200187.5,1277.48
342093.8,4200187.5,1278.22
342125.0,4200187.5,1280.79
342156.2,4200187.5,1285.29
342187.5,4200187.5,1291.76
342218.8,4200187.5,1300.16
342250.0,4200187.5,1310.41
342281.2,4200187.5,1322.34
342312.5,4200187.5,1335.74
342343.8,4200187.5,1350.34
342375.0,4200187.5,1365.81
342406.2,4200187.5,1381.81
342437.5,4200187.5,1397.96
342468.8,4200187.5,1413.90
342500.0,4200187.5,1429.27
342531.2,4200187.5,1443.72
342562.5,4200187.5,1456.98
342593.8,4200187.5,1468.79
342625.0,4200187.5,1478.98
342656.2,4200187.5,1487.43
342687.5,4200187.5,1494.10
342718.8,4200187.5,1498.99
342750.0,4200187.5,1502.19
342781.2,4200187.5,1503.83
342812.5,4200187.5,1504.09
342843.8,4200187.5,1503.16
342875.0,4200187.5,1501.29
342906.2,4200187.5,1498.69
342937.5,4200187.5,1495.59
342968.8,4200187.5,1492.19
343000.0,4200187.5,1488.66
343031.2,4200187.5,1485.14
343062.5,4200187.5,1481.71
343093.8,4200187.5,1478.43
